person_id,person_age,person_income,person_home_ownership,person_emp_length
D99N9I3K-I4k5,25,42000,mortgage,9.0
lTFAuz4n-XAQG,26,38340,mortgage,7.0
YRDl8sMa-c78g,22,66000,RENT,3.0
00LFrMaL-Ccoj,22,54000,MORTGAGE,0.0
eN3jng2O-YFQz,23,9600,rent,3.0
TQcidwja-m25y,21,36588,mortgage,5.0
gCUdhLFQ-gTC1,23,42000,MORTGAGE,2.0
w9hL1KdQ-jWkJ,26,12000,OWN,6.0
aRgXrBkj-tv2e,23,36000,rent,0.0
W766oYoI-ZZc7,26,82400,rent,10.0
FXH3xgZC-4Ow3,24,50000,RENT,1.0
Qsodad5b-WNw1,39,37800,RENT,5.0
7bYqOMuF-sHzd,24,69000,RENT,2.0
IG9omzMB-tLsJ,63,1782000,rent,13.0
gBGhZQCP-fvPe,27,64000,RENT,3.0
wGR7ujv7-IsiH,27,110000,mortgage,3.0
9FDLodgY-Lpzf,23,60000,OWN,2.0
zqJpq4Xd-NMse,26,52800,RENT,4.0
LFiWHcnW-hU3U,28,140000,RENT,9.0
W1G2zsbR-fuLA,23,30000,rent,0.0
SFhPBcAK-6bMF,29,120000,mortgage,2.0
CnUJvAoE-X2Lq,31,121000,rent,15.0
3H0jEsvK-iqm2,25,48000,MORTGAGE,3.0
P7K0qB18-M3p6,24,40800,own,0.0
wglZrcOg-rC0X,24,90000,RENT,0.0
sOxRWNfF-jJIp,27,75852,MORTGAGE,0.0
HBT66n8b-MskR,29,72000,RENT,13.0
0uns03tg-44PL,21,31776,MORTGAGE,5.0
TnKOQHlc-tdqI,25,99000,mortgage,9.0
tGyza5S0-kFRh,28,44000,rent,3.0
DIPtUMmO-yqk7,23,35000,RENT,2.0
xUCD0oO8-K9C1,25,57500,MORTGAGE,5.0
ywtsyaKZ-1z4K,28,32568,rent,3.0
LN65Nt2k-d4AG,29,63000,RENT,5.0
fthvObvW-nJaI,23,66000,RENT,3.0
2bH9Byg7-QUq0,22,60000,MORTGAGE,6.0
NumKZocf-22TN,29,70553,RENT,8.0
2zweDZ7e-CAjp,52,52000,mortgage,1.0
y89O3bAv-vMmd,23,51000,rent,7.0
EOaHS0xX-moX4,26,90000,mortgage,5.0
2o7nxYC7-6Cf6,36,30000,RENT,0.0
rJi6SIpT-E80d,29,52000,RENT,11.0
kBR7jwvO-ZfTQ,34,,,18.0
g9MQSUXf-Tkf4,24,180000,RENT,8.0
x3fQ4i97-yfQW,25,19200,rent,1.0
LMnDiFfR-miJs,21,60000,RENT,0.0
hbbKuiqB-KkxS,27,87360,MORTGAGE,
AijgeMO5-gcW1,22,30000,RENT,4.0
UDZ9CDbf-rovD,22,50000,MORTGAGE,6.0
l1vtEdYJ-lW9K,24,34000,RENT,1.0
rCol8GLa-alYR,37,30960,rent,5.0
5SihtrW9-NEbE,43,72000,RENT,5.0
OI927Za4-gEIK,42,26280,RENT,2.0
pYX7jzt5-NxeE,32,80000,RENT,3.0
GsKOyLnD-Lg1I,31,47000,MORTGAGE,10.0
vSb1qIGT-eMIz,28,52000,RENT,0.0
1Eu5FLGq-5pHa,23,100800,MORTGAGE,4.0
t74XunkI-I4N9,28,41600,own,0.0
AtbMq9tb-DKji,56,19200,RENT,0.0
UKugP9b4-bxk3,23,40000,rent,4.0
BAZyT4MG-AKxY,35,93000,RENT,0.0
w2DXN18C-O4Mx,25,80000,MORTGAGE,3.0
kou8H7W5-9L4Y,45,54000,RENT,1.0
142EDRBW-LtSH,33,102996,MORTGAGE,4.0
2ZMTmqCu-T9Ud,23,126000,RENT,0.0
w7iTMxXu-MK6b,29,38004,rent,2.0
UpY0J5re-StBH,35,44000,RENT,3.0
DdWlM117-ak62,24,39000,rent,0.0
yJYk3iEg-tS3X,22,73063,MORTGAGE,4.0
lwqlaSe9-hAYR,56,90000,MORTGAGE,0.0
wlQ7Z9KF-jF8p,50,120000,MORTGAGE,0.0
g9Mvq57N-lNJZ,26,22406,rent,5.0
klvEw39k-iiky,35,105000,RENT,6.0
gnEgOIEj-8ato,22,32000,rent,2.0
bxLvnLWl-bFpv,21,14400,rent,2.0
sch9QsLv-82Ys,24,44160,OTHER,7.0
fQFMo1cB-6FUM,24,70000,mortgage,2.0
eBaTvGMI-OM3j,30,96000,rent,1.0
38c7Gt1f-mhUd,22,110000,MORTGAGE,7.0
SX1EvMv8-GCNw,25,50000,RENT,0.0
tMLIhvIu-dyGY,25,35000,RENT,2.0
ruFQPjYy-3kGh,31,96000,OWN,3.0
STcMLql1-HF8q,30,37000,RENT,0.0
3IUXWl9k-zZBI,34,60000,RENT,0.0
sLLx14K6-oWpZ,24,60000,RENT,2.0
P33FmB0j-bCdL,27,49500,rent,6.0
422EFbSF-tk07,21,87500,MORTGAGE,5.0
aKErPMQR-M7TC,21,89610,RENT,3.0
QM90jris-yYes,24,95000,MORTGAGE,8.0
Qnrm461T-H68W,37,44000,rent,0.0
D5wPNujc-4zmF,27,60000,rent,6.0
tjnCPEqP-F0oS,22,63000,RENT,5.0
RpXTBdxn-8pHu,33,53000,RENT,4.0
zf3qHues-4a2b,25,80000,mortgage,10.0
0q6y40b9-WZkL,44,76000,MORTGAGE,3.0
Ke9GAsjD-4ICN,33,59000,RENT,17.0
TgbHrFq8-oHTQ,29,75000,MORTGAGE,0.0
ZSCaY9Rc-iwjZ,21,39996,MORTGAGE,5.0
DmWcR0nj-NtkA,22,,RENT,6.0
D5YbI8E4-TuRN,32,43000,MORTGAGE,6.0
lDHK6EKU-hYCH,21,35760,mortgage,5.0
trXlOnNv-LHSh,34,130000,RENT,18.0
pJsBSXRA-8H5b,26,155142,MORTGAGE,6.0
oj36Oxta-Ampm,39,24000,RENT,0.0
phL5FjdR-XLhd,26,152229,own,3.0
7Jh0h7Cx-OshR,22,50000,OWN,3.0
jSnsbjzY-l1OB,22,49000,rent,6.0
HHgf060y-vmHd,23,61000,mortgage,2.0
hhZHkjYF-rldY,27,66000,RENT,2.0
fPaJgnly-lvWC,33,21600,RENT,3.0
wE4RhtqB-Q5yq,32,27500,RENT,
aHjUOwOj-vrtW,24,36000,RENT,1.0
ioJc1Xgw-YREJ,33,33996,MORTGAGE,4.0
3vSYdiDc-JeZU,25,44000,RENT,2.0
LwOZfakM-0t6a,,34000,rent,10.0
9KdRopZK-5eK1,23,54000,MORTGAGE,7.0
hQZZ0FUW-U1P8,32,348000,mortgage,16.0
Xotwe0bo-azvJ,24,41000,RENT,3.0
AX98ZPAq-h1Pt,27,110000,MORTGAGE,4.0
9DIN9EgY-RIeS,25,65000,RENT,3.0
cz9732JU-nn2k,30,144000,MORTGAGE,7.0
1A3i6GNO-3KwP,27,41000,RENT,3.0
3QgQJWxg-rrLF,52,69996,OWN,3.0
3eMedBEu-IbSJ,26,74000,MORTGAGE,10.0
k78P2oP1-whjb,28,27500,MORTGAGE,13.0
0A3DkGIw-lDOm,32,110888,mortgage,0.0
nZuxRGos-rwzE,21,20000,rent,0.0
mfjAQ4ak-neKc,21,53000,rent,5.0
dMXfU4q4-b0wy,33,75000,mortgage,13.0
fKvMHCfi-xPIg,24,36000,mortgage,8.0
snDEQex6-fz5C,21,43000,rent,2.0
cPM2vl85-kTCy,33,116000,MORTGAGE,2.0
iChiXmvq-CiJf,38,72000,MORTGAGE,2.0
E8n6WwCF-dddz,28,142000,mortgage,3.0
AKD7yFiK-YMFq,23,40000,RENT,3.0
2uFL80GT-2qB1,41,68000,RENT,0.0
i0rZftvJ-CBOI,25,37200,rent,6.0
iHkrQ7MD-Z7HU,30,64698,rent,11.0
qeBReLs7-Ljx1,30,200000,MORTGAGE,0.0
1JGqmjOz-pa44,30,96000,MORTGAGE,8.0
hipW3s82-CH0r,25,185000,MORTGAGE,3.0
9IExepwM-nx0W,25,50000,rent,3.0
4HZ2LuwL-FzDj,24,59000,rent,8.0
Dk1jdXTs-aWEU,29,36000,RENT,
KYM7RqMO-7ohy,35,32000,RENT,19.0
jgejgj4Q-T2mX,24,70000,mortgage,4.0
DZdXy6Co-8S4Q,27,42000,rent,7.0
krA4bpb4-u81w,22,61500,rent,3.0
oB6LCwJa-LjbO,41,140000,mortgage,3.0
iFdfdn1i-D4va,33,34000,mortgage,8.0
Z5fbgkOn-40Zs,29,58800,mortgage,
9tFme3sW-n014,31,50000,RENT,0.0
yKW69ZH0-8fRO,60,1900000,mortgage,5.0
dTmjzYiA-Xsre,40,95000,RENT,0.0
pLuFjLkR-OMPe,37,51000,MORTGAGE,3.0
F8f9koFH-KOJE,37,39870,RENT,8.0
cpqlC8SZ-k3Pb,24,54000,RENT,0.0
Ml1kmqQC-B7Od,33,56400,MORTGAGE,3.0
OQXBKK5J-572u,22,26000,rent,0.0
Is72IoGt-pze9,46,47000,MORTGAGE,5.0
zPudsshq-F8z7,47,52000,RENT,5.0
ldZnOPlI-kAUB,32,24000,own,2.0
wFsYzkw5-h7fQ,23,45000,MORTGAGE,3.0
qv7k0ol4-Xb6A,26,75531,RENT,3.0
O1F07gdi-6JYO,25,5000,RENT,0.0
1pG2u6k5-vCbQ,26,144000,MORTGAGE,2.0
9pnFTq8x-iDmD,35,32900,RENT,4.0
Cx49NrAq-ImgT,26,40000,rent,2.0
baivKHDM-65oy,23,48000,rent,8.0
mrBdOUcT-ipGG,31,80000,mortgage,13.0
wmBoxFEm-hxMW,26,128000,mortgage,8.0
Op9wORK6-A3Yb,64,56000,RENT,0.0
5fAOSXGz-LNl7,33,48000,RENT,1.0
BPMxicnj-j4hJ,,51000,RENT,5.0
duWeBMDi-ESLe,33,300000,OWN,8.0
EoLxohb9-CIC1,31,45000,MORTGAGE,16.0
hPe9wEmG-LYrH,22,54996,RENT,0.0
CdSbaHfJ-H516,21,28692,MORTGAGE,5.0
3scgYuY9-Tg8d,21,33600,rent,4.0
evJJ2wfw-ONHg,35,32000,RENT,1.0
pY2XpexD-5QNt,36,19200,RENT,
78MwsdQX-Zu0S,32,62000,MORTGAGE,3.0
j9IbTgZC-LGnk,36,148000,mortgage,6.0
ntysaxWT-NIeK,26,175000,MORTGAGE,0.0
Pt8Ly6rD-wvSt,34,135600,MORTGAGE,10.0
amSoZDBg-dKlS,23,25000,MORTGAGE,4.0
7tSUasJB-x2mO,25,52000,rent,0.0
0GgMo1zw-XYHR,29,26000,OWN,5.0
t3Hb85Yr-eZwi,32,80000,RENT,16.0
Z0IvLHzd-85Gl,,110000,rent,3.0
ihMU09ER-Icon,24,55164,RENT,8.0
8SSKKTyc-u1FC,24,125000,mortgage,2.0
xxkOLOam-WKw8,21,30000,RENT,2.0
U9KWexEx-TLSH,22,66000,mortgage,5.0
2pBks2nP-EkNN,26,80000,RENT,
26PXgHHN-irMz,24,49000,rent,8.0
qs87wA6p-INnQ,36,45600,RENT,8.0
Ql7NMnNJ-QHzp,25,49200,MORTGAGE,2.0
zN50HoGr-o9E1,29,38400,RENT,4.0
zjfoYKKD-w0MI,24,88000,MORTGAGE,2.0
5yN4vDpU-f97z,33,52000,MORTGAGE,1.0
ln1usjrc-nDZv,25,55000,rent,1.0
GaHpPakF-WiuH,40,51500,RENT,1.0
xiZyEnOA-i4zB,21,40000,rent,4.0
JDCqsA1H-En7W,26,76000,RENT,5.0
kAlNx7Er-lUmv,26,45000,RENT,2.0
QgNbmxrQ-2N1q,22,36000,OWN,6.0
6szdUs2G-8fn5,26,60000,MORTGAGE,0.0
0ATjcoPm-KUIS,21,74000,mortgage,0.0
ktPtuuEa-LO28,31,24000,RENT,0.0
OYcxcmKg-ljof,25,21600,rent,3.0
nS4AOEkH-0AU4,28,96636,mortgage,10.0
TqzCvpgo-RJoT,27,45996,RENT,3.0
fXAezK2e-fO0r,24,20352,own,3.0
JPE6SJcj-6zp9,27,33000,rent,4.0
eZyHnhY1-yFbW,28,100000,own,7.0
oyToGhl1-z959,23,92000,MORTGAGE,7.0
pyhnsnk4-Ds8K,23,48000,RENT,0.0
5Oryp34F-ELNy,25,78000,mortgage,7.0
f3G2PcLD-HhP2,25,49029,RENT,8.0
Ya4m97qM-bWLu,37,46000,MORTGAGE,9.0
upI7c91E-Hn90,25,259000,MORTGAGE,9.0
FK7SaqHu-iTLB,26,99996,rent,7.0
0NfIv6gn-19sW,27,113000,mortgage,7.0
naQjDiFq-EyMP,25,26729,RENT,5.0
Y9PcEQOB-gBj7,22,25000,MORTGAGE,4.0
sPhRnadI-m5WM,25,75600,MORTGAGE,7.0
oyYKtO7D-Th33,25,44000,RENT,1.0
wmP9MZ6K-dBCH,22,125000,MORTGAGE,6.0
RrmQHBGs-9tTE,26,46000,RENT,4.0
yD2c54lp-INDR,39,108000,MORTGAGE,2.0
jFeuRhtt-Hcqu,49,50000,mortgage,8.0
JhzMdz5h-jNAC,23,87000,rent,2.0
EqFTCfMH-82Ba,32,26400,RENT,0.0
K7zoRhxn-eb7l,28,20292,RENT,3.0
aiyWX7PN-NXxT,22,33685,mortgage,6.0
tOWOAWeq-lYpN,22,32000,mortgage,0.0
HbI6lb0H-QxFa,31,23766,RENT,1.0
4LNS5Z5H-1qzy,24,60000,RENT,0.0
iXyMEIZn-1lJ4,24,110400,mortgage,8.0
GL4hbqKs-aIMm,39,31200,RENT,2.0
7a6d1Mw2-B4CC,24,120000,RENT,4.0
W9LMpy9O-SMRo,23,52000,RENT,5.0
RD3xtZeW-HvPD,35,38000,MORTGAGE,2.0
cewdJccG-fwdB,26,96000,MORTGAGE,3.0
DFaqXqb1-2Hny,24,56000,mortgage,8.0
b5wLJ23I-Qen7,23,32000,OWN,2.0
AEjgcq7T-zCHX,26,60000,MORTGAGE,10.0
x3oR45Uy-UhsU,33,59000,mortgage,6.0
Uocp7XIQ-JgTK,31,95000,RENT,2.0
BUaIBK45-qatO,28,100000,mortgage,3.0
yMAKyaOx-UwAw,29,57600,RENT,1.0
h0DGkisR-FiuJ,39,48840,mortgage,5.0
kEHUQsWz-BKld,26,53000,rent,1.0
X8aSokc9-WfDj,25,106226,,9.0
tAkuk5J3-ZiMd,33,78000,rent,5.0
B4fFaR1w-ABLk,26,40000,RENT,0.0
1yiiuvWp-QWex,55,54000,rent,4.0
PaMhFZfn-Clcy,30,33000,RENT,4.0
uf7oPuC8-Tx8l,28,15000,MORTGAGE,0.0
DQrh7NiF-3Gop,32,54000,MORTGAGE,16.0
zugMBeyd-sWL2,43,267000,MORTGAGE,14.0
Nym1CFDE-enXk,21,24996,RENT,1.0
diEy7GXZ-ZpfD,21,68000,rent,3.0
QpBl16qh-8eKA,33,29736,RENT,
NQmvZ3TL-S42Z,23,66000,mortgage,7.0
us1obw0K-Y41X,31,69000,RENT,12.0
F3ZPAIUX-FkIM,31,30000,RENT,0.0
MSrucDAw-4X7U,26,172000,mortgage,7.0
PuZbrQXR-f5T2,44,36000,MORTGAGE,6.0
qfkASHSd-fZek,24,53004,MORTGAGE,6.0
PQRPPPc2-xlEb,23,138000,MORTGAGE,7.0
ir0c0W8h-Lijw,22,24000,RENT,0.0
8uCQEsYA-9ms0,26,39996,own,10.0
ox66Snqm-fONF,40,50000,mortgage,1.0
W3EuLIyT-I2Ni,26,159960,mortgage,11.0
D5k0T0Da-3s7v,23,60000,RENT,4.0
KPjJ4vUN-560M,24,37500,RENT,0.0
eYHTee2M-ShDb,25,80000,OWN,3.0
rymn8Nzf-ivFW,28,30000,rent,4.0
62JPXfMl-c45j,23,60000,OWN,3.0
8bBUYsXR-F2k1,22,40000,RENT,2.0
PMDjm2Jd-KBQ8,21,15600,rent,5.0
MiOlRLlX-0IyW,23,120000,RENT,7.0
LH4nwkLo-UAcf,23,105600,mortgage,2.0
dRzrvHbR-p1ZB,23,114000,mortgage,7.0
SiPDzWMS-oU2B,21,45176,rent,1.0
AHy7D0jQ-T65K,27,67000,MORTGAGE,11.0
QqneMaqy-cOvY,33,104000,MORTGAGE,15.0
btqyCbUu-9WiY,26,69600,mortgage,3.0
iDb0AQ9c-T4St,24,24000,RENT,0.0
BM425lEZ-ywDJ,23,21600,rent,3.0
BcPbEFGb-F2eh,32,80000,rent,1.0
qWQZOEBX-8OEI,23,90000,rent,7.0
4Y1sMQM0-dMpM,22,70000,MORTGAGE,5.0
7jluALwX-Ds7S,40,75000,RENT,
9bfC8C5o-v7f5,27,120000,mortgage,
Tq9a3UUo-FDka,25,71711,MORTGAGE,9.0
f00w5hjQ-sL20,24,60629,rent,7.0
n8Bz4OtR-icNm,34,70000,RENT,1.0
kNQvBog8-JOpj,28,52000,OWN,6.0
IRcHcPMF-902G,44,30000,own,3.0
k4jD1eoX-rzcK,39,55059,RENT,16.0
AaQkNza4-OkmO,25,87000,RENT,3.0
ffoSeOXx-ZT6c,22,42000,rent,1.0
uRAQqAXe-CN38,30,61000,mortgage,4.0
I66xBuGa-ejcf,25,28008,rent,5.0
aqdt6z2C-KN6J,25,52000,RENT,1.0
U5meivLg-wjuU,23,55000,RENT,1.0
Q9jq0kN3-T7JT,27,35000,RENT,3.0
WDekGcXy-hXCW,24,59000,rent,7.0
eAyUmbUx-waWT,27,119000,mortgage,7.0
q1wQks5C-OgZE,37,21600,rent,4.0
I2t5SYhK-LWGH,25,39000,rent,6.0
kfKxtFSZ-cg3J,28,12000,RENT,0.0
cC3yXuHi-oim3,40,35820,RENT,0.0
Z514Anb3-qqnC,24,42000,rent,1.0
r3l5Cqbs-NwmR,23,45000,MORTGAGE,2.0
hd7zh5fw-ihf9,23,45600,OWN,7.0
0eaat4Zj-fJRG,25,110000,MORTGAGE,5.0
X2rHo0Ev-sfm5,24,99000,mortgage,8.0
yaZUMrJP-wqyK,22,29376,rent,1.0
gprdBZdY-CG1k,44,140000,own,14.0
nf38Ht4c-E4vn,29,90000,MORTGAGE,1.0
JEttzo1S-m3fn,22,75000,RENT,2.0
cdBTK8ii-dtx7,31,90000,MORTGAGE,13.0
XK2h248y-6cni,29,45000,OWN,4.0
ThQfZ7kJ-XLYE,24,44000,mortgage,
UELqCiyy-vNyL,30,34000,RENT,1.0
u6iGyA3o-wZor,38,80000,RENT,9.0
tXg3h4Kt-Ny0j,24,57000,MORTGAGE,8.0
QpGyOLm4-u8B4,23,46500,rent,3.0
b3Gkx0jB-ScLo,21,60996,rent,2.0
cdZy4C2n-uve4,25,60000,RENT,6.0
kR2iTyx1-wUX7,21,30000,mortgage,5.0
BeS62B8G-Oat8,33,67000,rent,1.0
yAnqQGIY-1jF7,27,40700,MORTGAGE,8.0
ZwxUIMhu-IMbn,25,60000,RENT,5.0
j8wy3vHw-xzNq,37,85000,MORTGAGE,2.0
Bm8jKW6p-FvFU,31,36000,,8.0
A2LIJEZN-Mbc9,26,30000,RENT,11.0
ZwZzi3Od-Khn1,45,140000,MORTGAGE,9.0
30mita4e-deF0,33,75000,MORTGAGE,
AJnUWgLk-aQys,24,45000,RENT,1.0
MKM7QJze-OyuM,25,54000,MORTGAGE,9.0
UJdC5KZu-plFs,36,42000,RENT,1.0
W6OrWN06-2MAy,31,64900,RENT,2.0
J1AR0CQy-LqMA,25,52000,mortgage,3.0
Sa4fiujv-biXx,23,69743,MORTGAGE,7.0
0FCqPnAI-tHS6,,82000,MORTGAGE,2.0
n9bcRIuO-v8Yj,31,60000,rent,1.0
WXXJGoeL-Yme2,23,18000,rent,5.0
xHqfji76-532X,28,225000,mortgage,2.0
qcviCl00-dFCp,23,60000,MORTGAGE,7.0
zkzicZy7-teNk,24,34000,RENT,8.0
1IeZPsfr-JF34,27,50000,RENT,0.0
N6c79GtJ-Kayv,23,65000,MORTGAGE,4.0
GSPLaARQ-MHOe,35,67000,mortgage,8.0
v85oXYo3-7CRo,24,28000,RENT,8.0
s1H4rTf4-LoaS,39,54996,own,6.0
vlAKw3sR-8mbK,27,49200,MORTGAGE,11.0
GldZMezu-k6z3,22,28000,mortgage,1.0
eOuWtgc2-v988,26,69846,RENT,2.0
cL6Wl8B4-ngPp,32,86400,MORTGAGE,16.0
IZ0hwajq-oGnh,25,52000,mortgage,8.0
0hM96PJM-U8OU,26,51000,mortgage,3.0
fnh0e2jW-UoWH,32,70000,rent,2.0
Bclv9OAr-9OqY,27,31500,rent,10.0
U0DrcSPN-t9Rq,31,54000,MORTGAGE,12.0
2qGyeyKT-w2Jl,37,43000,RENT,0.0
nkiIhdGO-NBMp,23,90000,mortgage,1.0
OFESTHBU-tn3z,26,66000,MORTGAGE,6.0
sNGdA2Zz-eyQa,24,140000,mortgage,8.0
z1ZHEWu3-nrn0,22,45600,OWN,6.0
jnNsHTvE-mqh3,21,81600,mortgage,6.0
RvjP6Kfk-1Sft,34,124000,MORTGAGE,3.0
6KeDXQKi-vmJN,25,49200,mortgage,6.0
6kSi0Jvt-Kmpm,28,48000,RENT,2.0
1UiGOR3l-TihK,21,32000,MORTGAGE,
bW94TAkx-qFgb,26,74000,MORTGAGE,4.0
viQ4srke-hNLs,21,65000,MORTGAGE,5.0
Kpnrky3B-vavQ,26,53000,mortgage,1.0
rBLux8yM-f98s,44,30000,mortgage,7.0
JhzuRAWE-PZbR,24,49200,rent,8.0
pD22nbDd-Aocz,27,33000,rent,5.0
8TYMudgK-cBW5,,45204,MORTGAGE,4.0
d8isYNEf-dl8I,27,75000,rent,5.0
kuPWUrlb-x5Ep,30,200000,own,14.0
Nq5JFoZ9-aStE,24,10980,OWN,0.0
xOTcHLSA-3zGi,24,56000,RENT,7.0
D4aitPeR-zShn,23,84000,RENT,1.0
hnCiUagw-v6wy,23,83600,rent,7.0
wepx7kgg-og4C,25,54000,MORTGAGE,5.0
Ic24HECD-HgwA,25,28800,rent,0.0
PUL2YpkH-OWkd,26,85000,MORTGAGE,3.0
71SKOcmY-mT54,36,110000,mortgage,3.0
pBBCrv6b-ziSO,30,85000,MORTGAGE,2.0
uuxfZCc3-yREE,31,60000,MORTGAGE,5.0
sODKC7FT-Md4U,27,90000,MORTGAGE,11.0
kMQZqnDt-ABW3,29,51500,RENT,2.0
nAjDMfhO-RJYy,23,35000,RENT,2.0
Qx7CHOxJ-wLF2,24,24000,RENT,
c4UYw2qx-AiPf,33,82000,rent,9.0
ng8QAt7F-rYeQ,23,80000,mortgage,7.0
6a4PKcx0-FumH,24,60000,RENT,1.0
yXosAi34-174U,25,121000,MORTGAGE,6.0
LRFWO0M3-L1hX,21,26000,RENT,5.0
ZSLJPSiN-3pPe,31,39000,RENT,5.0
kK3NQ6Nv-7rNL,23,15600,RENT,
oTiFGZt7-JNHs,28,42000,RENT,9.0
EQPim3XC-jDgc,21,14400,RENT,2.0
2plW7LDK-7JNy,21,32000,RENT,0.0
l21JUPss-mwKw,36,43680,mortgage,0.0
Xx7c6Iqx-0Xa5,29,20000,RENT,
cdF0QPGg-KFDy,23,39270,rent,6.0
nJg0Def0-x2su,27,38000,RENT,11.0
B6B5cH22-Ikau,22,18000,RENT,1.0
OhXqHBN8-T6GS,22,66000,RENT,0.0
qk8pxHy8-xbl2,36,155000,mortgage,12.0
8pf45GZl-3ssB,23,37700,MORTGAGE,7.0
DPxYM55y-FcCU,53,85000,rent,2.0
2D8U8bJh-WT4h,36,35000,,1.0
fDzmIaZn-6Yhm,23,21000,OWN,2.0
c8lSgMEr-zsXr,22,72000,MORTGAGE,6.0
dMi1zv3m-Agoo,23,45000,RENT,4.0
fGJsHZYr-C7bf,28,41000,rent,1.0
yUpv6wQl-3vbO,29,32000,rent,5.0
vPALdqGg-YAJ9,25,72000,mortgage,9.0
PIflWwTR-1wJ0,27,80000,mortgage,6.0
jHOWdwJa-tdzk,23,47000,rent,1.0
3hNtI8mY-SG6L,23,42000,rent,2.0
hnjO5dbS-lvvv,21,55000,mortgage,5.0
DONWvBjA-dsLF,35,54000,own,
cqJuynjC-oZSx,21,4200,rent,3.0
UY0Do8Ax-QBwl,28,78996,MORTGAGE,10.0
RzysntYB-Dmn3,29,56000,rent,0.0
taEX0UEW-X0Fe,25,55315,RENT,3.0
pKD6MyQR-ilic,35,71000,RENT,3.0
8iomQht3-Lk5u,27,50000,RENT,5.0
N9TeUfPX-jok5,29,90000,rent,4.0
nJ2jSRaW-2SPl,33,97000,mortgage,0.0
EoHtUoCn-CoYl,23,,rent,7.0
da8NqLst-rJfo,24,87550,MORTGAGE,5.0
bKprz1oz-vXFk,25,50000,mortgage,10.0
OArPX9O8-s66q,38,67870,mortgage,6.0
QckKBE9W-21yb,44,88000,RENT,8.0
2BGIdfRN-FD4g,25,20400,rent,3.0
LvFsld5y-nfpi,29,46000,rent,6.0
SLs75PnT-5scB,25,54000,own,5.0
7LNtLe6u-5dZU,32,86000,rent,4.0
WlEmWchX-ZaaK,22,42000,mortgage,4.0
EHatUxje-4DkG,34,61000,own,7.0
6a7ywSqx-vEcz,31,10800,RENT,4.0
1ANi5Rue-HQ4h,24,60000,mortgage,0.0
vjA5WhyJ-ya9S,33,99300,MORTGAGE,11.0
PztDMNsP-W3RD,30,95000,MORTGAGE,14.0
RbXJ7ixs-ZyaG,31,75000,MORTGAGE,6.0
RwmKjQxx-EEda,33,57000,MORTGAGE,4.0
mlz8fhnP-D4F3,32,44400,MORTGAGE,3.0
vifuDBW1-Tb31,29,42000,MORTGAGE,9.0
QfXlZJDz-aFpW,24,33198,RENT,3.0
DTgMUjbe-0NzR,41,70000,mortgage,2.0
ew6wDIH6-wASu,26,78000,MORTGAGE,10.0
NHM4HuRZ-kBKK,21,30000,mortgage,0.0
RRGFXvzc-YZkx,23,31785,MORTGAGE,7.0
YtmkENeR-lmvb,23,25596,RENT,2.0
xoXwiZun-4ZYw,26,96000,MORTGAGE,1.0
QyBdudKW-1IoU,35,56472,rent,5.0
cbWvHOZa-FygL,22,50000,RENT,7.0
Q9X8lTMc-eQvG,25,75000,OWN,9.0
ZPbLvYNC-yIhh,24,46000,MORTGAGE,5.0
f7yte5qk-twMr,27,95800,rent,1.0
bjiq9y1x-HJTX,54,97800,mortgage,11.0
51M6afij-PXyh,23,47000,RENT,8.0
pOHNtFlI-No4T,36,80000,MORTGAGE,9.0
035BR3xf-elRK,22,26000,own,2.0
OiGNuY83-vrKi,24,52000,MORTGAGE,6.0
ZbHtwSD2-CR8F,23,87000,MORTGAGE,5.0
uJ4YZxWc-ccC3,,88000,MORTGAGE,1.0
qwbJbQyS-nQOK,25,87000,RENT,6.0
lZEYLv6T-Dk2C,23,60000,rent,3.0
kZNudJbo-yPpO,26,69000,MORTGAGE,4.0
Scc2MXdy-tMs4,21,35000,rent,5.0
bg5hbsJW-Ebj4,32,46700,mortgage,16.0
7xBTEyp4-scgr,27,42162,OTHER,11.0
K8jaR55b-0qx1,35,43000,RENT,19.0
CrLCpD8Y-g4hH,22,30000,own,
itPL9Sp2-plBT,27,100000,MORTGAGE,0.0
UsLt9Orz-1aX5,44,83000,other,2.0
ox8norYY-fcg1,28,53000,RENT,0.0
BCjCuvNa-7IWD,24,85000,mortgage,4.0
eyD8j8Jm-AyT7,36,31000,rent,2.0
C4EzFWpF-aNBY,22,72000,MORTGAGE,6.0
z4C2Zxmo-A8r6,24,97750,MORTGAGE,0.0
0fwgco9P-XDnF,21,36000,RENT,3.0
XMdYx7ps-qcqu,27,43200,rent,4.0
weR3qpWw-GSi5,26,26000,OWN,0.0
Ea0GfImK-E1g6,27,10000,rent,2.0
Of0AAGw1-S6xg,37,14400,RENT,4.0
xxCkiscF-H9kC,34,91000,rent,11.0
iwyykc7z-fc3E,28,33288,rent,2.0
FJ01hfAb-2nN6,,55000,mortgage,0.0
84O7kuhy-aUlK,32,45489,,13.0
AZpIk7q0-Fuqr,28,27600,RENT,8.0
tsjohFTZ-Mc1j,38,48000,MORTGAGE,1.0
hLzRfxXM-zp4t,26,125000,RENT,0.0
ZrFnZbA6-qXN0,24,92000,MORTGAGE,8.0
xzIQGbAW-tS8u,23,30000,mortgage,7.0
wbYlkMop-Ta6X,24,61100,RENT,1.0
gdC6M2Ls-kWEY,24,45000,RENT,2.0
